trade_id,timestamp,symbol,direction,status,outcome,risk_tier,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,rejection_reason
570,2026-08-11 14:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.85,3.8,10.71,1.05,0.8,1.26,0.4,1.05,0.11,0.01,0.01,0.02,0.09,142.83,0.0,
571,2026-08-11 14:30:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.86,3.8,10.71,1.05,0.8,1.32,0.42,1.05,0.11,0.01,0.01,0.02,0.09,142.92,0.0,
572,2026-08-11 15:00:00+00:00,DOGEUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,142.91965215387998,,High Risk + Low Quality + Low Profit
573,2026-08-11 16:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.56,3.8,9.6,0.42,0.8,0.34,0.4,0.0,0.0,0.01,0.01,0.02,-0.02,142.9,0.01,
574,2026-08-11 16:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.71,3.8,2.68,0.42,0.8,0.09,0.58,1.0,0.03,0.0,0.0,0.0,0.02,142.92,0.0,
575,2026-08-11 16:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.86,3.8,10.72,1.53,0.8,1.87,0.12,1.53,0.16,0.01,0.01,0.02,0.14,143.07,0.0,
576,2026-08-11 17:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.86,3.8,10.73,2.53,0.8,3.2,0.58,2.53,0.27,0.01,0.01,0.02,0.25,143.32,0.0,
577,2026-08-11 19:30:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.87,3.8,10.75,1.22,0.8,1.52,0.3,1.22,0.13,0.01,0.01,0.02,0.11,143.43,0.0,
578,2026-08-11 19:45:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.87,3.8,10.76,1.94,0.8,2.29,0.58,1.94,0.21,0.01,0.01,0.02,0.19,143.62,0.0,
579,2026-08-11 20:45:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.72,3.8,2.69,0.42,0.8,0.04,0.31,2.0,0.05,0.0,0.0,0.0,0.05,143.67,0.0,
580,2026-08-11 23:45:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.72,3.8,2.69,0.42,0.8,0.1,0.15,1.0,0.03,0.0,0.0,0.0,0.02,143.69,0.0,
581,2026-08-12 00:15:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.16,3.8,8.08,0.42,0.8,0.38,0.14,9.0,0.73,0.01,0.01,0.01,0.71,144.41,0.0,
582,2026-08-12 03:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.72,3.8,2.71,0.42,0.8,0.11,0.28,7.0,0.19,0.0,0.0,0.0,0.18,144.59,0.0,
583,2026-08-12 04:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.89,3.8,10.84,0.71,0.8,0.93,0.25,0.71,0.08,0.01,0.01,0.02,0.06,144.65,0.0,
584,2026-08-12 04:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.58,3.8,9.67,0.42,0.8,0.47,0.21,0.43,0.04,0.01,0.01,0.02,0.02,144.67,0.0,
585,2026-08-12 05:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.72,3.8,2.71,0.42,0.8,0.03,0.3,0.0,0.0,0.0,0.0,0.0,-0.0,144.67,0.0,
586,2026-08-12 06:00:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.72,3.8,2.71,0.42,0.8,0.25,0.61,12.0,0.33,0.0,0.0,0.0,0.32,144.99,0.0,
587,2026-08-12 06:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.72,3.8,2.72,0.42,0.8,0.05,0.36,1.0,0.03,0.0,0.0,0.0,0.02,145.01,0.0,
588,2026-08-12 08:00:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.9,3.8,10.88,0.82,0.8,1.11,0.04,0.82,0.09,0.01,0.01,0.02,0.07,145.08,0.0,
589,2026-08-12 09:00:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.9,3.8,10.88,0.99,0.8,1.31,0.25,0.99,0.11,0.01,0.01,0.02,0.09,145.17,0.0,
590,2026-08-12 09:15:00+00:00,XRPUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,145.16853339040725,,High Risk + Low Quality + Low Profit
591,2026-08-12 09:45:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,145.16853339040725,,High Risk + Low Quality + Low Profit
592,2026-08-12 12:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.9,3.8,10.89,1.3,0.8,1.62,0.19,1.3,0.14,0.01,0.01,0.02,0.12,145.29,0.0,
593,2026-08-12 12:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.91,3.8,10.9,2.58,0.8,3.88,0.06,2.58,0.28,0.01,0.01,0.02,0.26,145.55,0.0,
594,2026-08-12 13:15:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.91,3.8,10.92,1.05,0.8,1.45,0.13,1.05,0.11,0.01,0.01,0.02,0.09,145.65,0.0,
595,2026-08-12 13:45:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.91,3.8,10.92,0.58,0.8,0.83,0.36,0.58,0.06,0.01,0.01,0.02,0.04,145.69,0.0,
596,2026-08-12 14:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.91,3.8,10.93,1.05,0.8,1.4,0.2,1.05,0.11,0.01,0.01,0.02,0.09,145.78,0.0,
597,2026-08-12 21:00:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.73,0.42,0.8,0.12,0.34,0.0,0.0,0.0,0.0,0.0,-0.0,145.78,0.0,
598,2026-08-12 22:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.73,0.42,0.8,0.06,0.31,0.0,0.0,0.0,0.0,0.0,-0.0,145.77,0.01,
599,2026-08-13 00:00:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.73,0.42,0.8,0.18,0.32,1.0,0.03,0.0,0.0,0.0,0.02,145.8,0.0,
600,2026-08-13 01:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.73,0.42,0.8,0.05,0.27,4.0,0.11,0.0,0.0,0.0,0.1,145.9,0.0,
601,2026-08-13 02:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.92,3.8,10.94,0.99,0.8,1.26,0.17,0.99,0.11,0.01,0.01,0.02,0.09,145.99,0.0,
602,2026-08-13 02:30:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.92,3.8,10.95,0.99,0.8,1.18,0.26,0.99,0.11,0.01,0.01,0.02,0.09,146.08,0.0,
603,2026-08-13 02:45:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.92,3.8,10.96,0.55,0.8,0.72,0.11,0.55,0.06,0.01,0.01,0.02,0.04,146.12,0.0,
604,2026-08-13 03:00:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.92,3.8,10.96,0.67,0.8,0.88,0.09,0.67,0.07,0.01,0.01,0.02,0.05,146.17,0.0,
605,2026-08-13 03:00:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.62,3.8,9.82,0.46,0.8,0.6,0.23,0.46,0.05,0.01,0.01,0.02,0.03,146.2,0.0,
606,2026-08-13 09:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.74,0.42,0.8,0.42,0.36,10.0,0.27,0.0,0.0,0.0,0.27,146.47,0.0,
607,2026-08-13 09:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,MEDIUM_RISK,0.37,3.0,1.1,0.42,0.8,0.4,0.67,10.0,0.11,0.0,0.0,0.0,0.11,146.58,0.0,
608,2026-08-13 09:00:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,0.73,3.8,2.75,0.42,0.8,0.53,0.36,0.43,0.01,0.0,0.0,0.0,0.01,146.58,0.0,
609,2026-08-13 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.93,3.8,10.99,0.58,0.8,0.81,0.17,0.58,0.06,0.01,0.01,0.02,0.04,146.63,0.0,
610,2026-08-13 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.61,3.8,9.8,0.71,0.8,0.97,0.53,0.71,0.07,0.01,0.01,0.02,0.05,146.68,0.0,
611,2026-08-13 13:00:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.75,0.42,0.8,0.27,0.65,6.0,0.17,0.0,0.0,0.0,0.16,146.84,0.0,
612,2026-08-13 13:00:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,1.47,3.0,4.41,0.46,0.8,0.55,0.71,0.46,0.02,0.0,0.0,0.01,0.01,146.85,0.0,
613,2026-08-13 13:30:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.73,3.8,2.75,0.42,0.8,0.3,0.61,4.0,0.11,0.0,0.0,0.0,0.11,146.96,0.0,
614,2026-08-13 14:45:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,MEDIUM_RISK,0.37,3.0,1.1,0.42,0.8,0.17,0.69,1.0,0.01,0.0,0.0,0.0,0.01,146.97,0.0,
615,2026-08-13 15:45:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.94,3.8,11.02,0.71,0.8,0.97,0.48,0.71,0.08,0.01,0.01,0.02,0.06,147.02,0.0,
616,2026-08-13 15:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,0.74,3.8,2.76,0.42,0.8,0.49,0.56,0.43,0.01,0.0,0.0,0.0,0.01,147.03,0.0,
617,2026-08-13 15:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.18,1.5,0.28,0.58,0.93,0.71,0.85,0.58,0.0,0.0,0.0,0.0,0.0,147.03,0.0,
618,2026-08-13 15:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,MEDIUM_RISK,1.1,3.0,3.31,0.71,0.8,0.87,0.68,0.71,0.02,0.0,0.0,0.01,0.02,147.05,0.0,
619,2026-08-13 18:00:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.64,3.8,9.88,0.42,0.8,0.21,0.13,0.0,0.0,0.01,0.01,0.02,-0.02,147.03,0.01,
620,2026-08-13 18:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.76,0.42,0.8,0.0,0.24,1.0,0.03,0.0,0.0,0.0,0.02,147.06,0.0,
621,2026-08-13 18:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.64,3.8,9.88,0.55,0.8,0.67,0.28,0.55,0.05,0.01,0.01,0.02,0.04,147.09,0.0,
622,2026-08-13 19:00:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.21,3.8,8.27,0.42,0.8,0.43,0.18,0.43,0.04,0.01,0.01,0.01,0.02,147.11,0.0,
623,2026-08-13 19:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.76,0.42,0.8,0.33,0.2,4.0,0.11,0.0,0.0,0.0,0.11,147.22,0.0,
624,2026-08-13 19:15:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.76,0.42,0.8,0.27,0.18,11.0,0.3,0.0,0.0,0.0,0.3,147.52,0.0,
625,2026-08-13 20:15:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.21,3.8,8.3,0.42,0.8,0.29,0.11,8.0,0.66,0.01,0.01,0.01,0.65,148.17,0.0,
626,2026-08-14 00:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.78,0.42,0.8,0.06,0.18,1.0,0.03,0.0,0.0,0.01,0.02,148.19,0.0,
627,2026-08-14 00:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.78,0.42,0.8,0.23,0.36,6.0,0.17,0.0,0.0,0.01,0.16,148.35,0.0,
628,2026-08-14 00:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.78,0.42,0.8,0.02,0.29,0.0,0.0,0.0,0.0,0.01,-0.01,148.34,0.0,
629,2026-08-14 00:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.97,3.8,11.13,1.05,0.8,1.34,0.16,1.05,0.12,0.01,0.01,0.02,0.1,148.44,0.0,
630,2026-08-14 01:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.78,0.42,0.8,0.08,0.17,0.0,0.0,0.0,0.0,0.01,-0.01,148.44,0.0,
631,2026-08-14 01:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.78,0.42,0.8,0.09,0.33,2.0,0.06,0.0,0.0,0.01,0.05,148.49,0.0,
632,2026-08-14 03:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.97,3.8,11.14,0.87,0.8,1.16,0.19,0.87,0.1,0.01,0.01,0.02,0.08,148.56,0.0,
633,2026-08-14 03:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.97,3.8,11.14,0.71,0.8,0.87,0.18,0.71,0.08,0.01,0.01,0.02,0.06,148.62,0.0,
634,2026-08-14 03:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.97,3.8,11.15,1.05,0.8,1.46,0.18,1.05,0.12,0.01,0.01,0.02,0.1,148.72,0.0,
635,2026-08-14 04:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.97,3.8,11.15,0.71,0.8,0.9,0.18,0.71,0.08,0.01,0.01,0.02,0.06,148.78,0.0,
636,2026-08-14 11:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.79,0.42,0.8,0.09,0.35,0.0,0.0,0.0,0.0,0.01,-0.01,148.77,0.0,
637,2026-08-14 12:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.65,3.8,9.94,0.42,0.8,0.49,0.6,0.43,0.04,0.01,0.01,0.02,0.02,148.8,0.0,
638,2026-08-14 15:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.98,3.8,11.16,0.55,0.8,0.75,0.22,0.55,0.06,0.01,0.01,0.02,0.04,148.84,0.0,
639,2026-08-14 15:15:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.79,0.42,0.8,0.3,0.53,1.0,0.03,0.0,0.0,0.01,0.02,148.86,0.0,
640,2026-08-14 15:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.79,0.42,0.8,0.23,0.55,4.0,0.11,0.0,0.0,0.01,0.11,148.97,0.0,
641,2026-08-14 15:30:00+00:00,SOLUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,148.96915833316234,,High Risk + Low Quality + Low Profit
642,2026-08-14 15:30:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.74,3.8,2.79,0.42,0.8,0.38,0.34,7.0,0.2,0.0,0.0,0.01,0.19,149.16,0.0,
643,2026-08-14 17:30:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.98,3.8,11.19,1.3,0.8,1.68,0.16,1.3,0.15,0.01,0.01,0.02,0.13,149.29,0.0,
644,2026-08-14 17:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.99,3.8,11.2,0.58,0.8,0.81,0.27,0.58,0.06,0.01,0.01,0.02,0.04,149.33,0.0,
645,2026-08-14 18:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.8,0.42,0.8,0.11,0.33,0.0,0.0,0.0,0.0,0.01,-0.01,149.32,0.0,
646,2026-08-14 19:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.8,0.42,0.8,0.16,0.23,0.0,0.0,0.0,0.0,0.01,-0.01,149.32,0.01,
647,2026-08-14 19:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.8,0.42,0.8,0.21,0.16,12.0,0.34,0.0,0.0,0.01,0.33,149.65,0.0,
648,2026-08-14 19:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.81,0.42,0.8,0.09,0.2,1.0,0.03,0.0,0.0,0.01,0.02,149.67,0.0,
649,2026-08-14 19:45:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.81,0.42,0.8,0.06,0.19,0.0,0.0,0.0,0.0,0.01,-0.01,149.67,0.0,
650,2026-08-14 21:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.81,0.42,0.8,0.03,0.27,0.0,0.0,0.0,0.0,0.01,-0.01,149.66,0.01,
651,2026-08-14 22:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.81,0.42,0.8,0.08,0.19,1.0,0.03,0.0,0.0,0.01,0.02,149.69,0.0,
652,2026-08-14 22:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.81,0.42,0.8,0.11,0.24,0.0,0.0,0.0,0.0,0.01,-0.01,149.68,0.0,
653,2026-08-14 22:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.75,3.8,2.81,0.42,0.8,0.0,0.42,0.0,0.0,0.0,0.0,0.01,-0.01,149.68,0.01,
654,2026-08-14 23:00:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.25,3.8,8.42,0.42,0.8,0.3,0.12,17.0,1.43,0.01,0.01,0.02,1.42,151.09,0.0,
655,2026-08-14 23:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.02,3.8,11.33,0.67,0.8,0.83,0.2,0.67,0.08,0.01,0.01,0.02,0.06,151.15,0.0,
656,2026-08-14 23:15:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.71,3.8,10.16,0.42,0.8,0.5,0.21,0.43,0.04,0.01,0.01,0.02,0.02,151.17,0.0,
657,2026-08-14 23:30:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.76,3.8,2.83,0.42,0.8,0.28,0.16,15.0,0.43,0.0,0.0,0.01,0.42,151.59,0.0,
658,2026-08-15 00:15:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.03,3.8,11.37,0.67,0.8,0.89,0.08,0.67,0.08,0.01,0.01,0.02,0.06,151.65,0.0,
659,2026-08-15 05:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.76,3.8,2.84,0.42,0.8,0.29,0.14,14.0,0.4,0.0,0.0,0.01,0.39,152.04,0.0,
660,2026-08-15 05:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.28,3.8,8.55,0.42,0.8,0.41,0.19,13.0,1.11,0.01,0.01,0.02,1.1,153.14,0.0,
661,2026-08-15 06:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.87,0.42,0.8,0.21,0.23,12.0,0.34,0.0,0.0,0.01,0.34,153.48,0.0,
662,2026-08-15 06:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.88,0.42,0.8,0.01,0.16,0.0,0.0,0.0,0.0,0.01,-0.01,153.47,0.0,
663,2026-08-15 06:45:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.88,0.42,0.8,0.03,0.12,0.0,0.0,0.0,0.0,0.01,-0.01,153.47,0.01,
664,2026-08-15 07:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.88,0.42,0.8,0.2,0.13,5.0,0.14,0.0,0.0,0.01,0.14,153.61,0.0,
665,2026-08-15 08:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.3,3.8,8.64,0.42,0.8,0.22,0.04,4.0,0.35,0.01,0.01,0.02,0.33,153.94,0.0,
666,2026-08-15 11:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.89,0.42,0.8,0.0,0.15,0.0,0.0,0.0,0.0,0.01,-0.01,153.93,0.0,
667,2026-08-15 11:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.89,0.42,0.8,0.25,0.12,10.0,0.29,0.0,0.0,0.01,0.28,154.21,0.0,
668,2026-08-15 12:45:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.89,0.42,0.8,0.34,0.24,20.0,0.58,0.0,0.0,0.01,0.57,154.79,0.0,
669,2026-08-15 12:45:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.77,3.8,2.9,0.42,0.8,0.14,0.3,18.0,0.52,0.0,0.0,0.01,0.52,155.3,0.0,
670,2026-08-15 13:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.91,0.42,0.8,0.11,0.21,2.0,0.06,0.0,0.0,0.01,0.05,155.36,0.0,
671,2026-08-15 13:15:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.91,0.42,0.8,0.14,0.06,13.0,0.38,0.0,0.0,0.01,0.37,155.73,0.0,
672,2026-08-15 14:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.92,0.42,0.8,0.04,0.23,0.0,0.0,0.0,0.0,0.01,-0.01,155.73,0.0,
673,2026-08-15 15:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.92,0.42,0.8,0.0,0.16,0.0,0.0,0.0,0.0,0.01,-0.01,155.72,0.01,
674,2026-08-15 16:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.34,3.8,8.76,0.42,0.8,0.37,0.13,10.0,0.88,0.01,0.01,0.02,0.86,156.58,0.0,
675,2026-08-15 16:45:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.94,0.42,0.8,0.11,0.21,1.0,0.03,0.0,0.0,0.01,0.02,156.6,0.0,
676,2026-08-15 18:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.94,0.42,0.8,0.07,0.19,0.0,0.0,0.0,0.0,0.01,-0.01,156.6,0.0,
677,2026-08-15 18:45:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.94,0.42,0.8,0.02,0.05,0.0,0.0,0.0,0.0,0.01,-0.01,156.59,0.01,
678,2026-08-15 18:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.78,3.8,2.94,0.42,0.8,0.0,0.11,0.0,0.0,0.0,0.0,0.01,-0.01,156.59,0.01,
679,2026-08-15 19:00:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,3.13,3.8,11.74,0.42,0.8,0.4,0.16,14.0,1.64,0.01,0.01,0.02,1.62,158.21,0.0,
680,2026-08-15 19:00:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.97,0.42,0.8,0.14,0.05,15.0,0.44,0.0,0.0,0.01,0.44,158.65,0.0,
681,2026-08-15 19:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.97,0.42,0.8,0.04,0.07,0.0,0.0,0.0,0.0,0.01,-0.01,158.65,0.0,
682,2026-08-15 20:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.97,0.42,0.8,0.02,0.09,1.0,0.03,0.0,0.0,0.01,0.02,158.67,0.0,
